0.00919	-2.13706141237616E-12	-2.125370704431E-12	-2.4534899074253E-12	-2.76913902194475E-12	-2.15654592561811E-12	-3.06296548163323E-12	-2.67093707520537E-12	-1.95001008525352E-12	-2.28124681036653E-12	-2.72783185387184E-12	-2.86032654391704E-12	-2.50259088079499E-12	-3.2001364548565E-12	-2.43166725259432E-12	-2.76835964141508E-12	-2.7535514113512E-12
0.00959	-2.80265238472089E-12	-2.59455778329696E-12	-1.95624512949095E-12	-1.92506990830384E-12	-1.93831937730836E-12	-2.45504866848465E-12	-2.00690486391999E-12	-2.15420778402907E-12	-1.8775276959935E-12	-2.55480937628339E-12	-2.37866937657624E-12	-3.37393831297462E-12	-2.54545680992726E-12	-2.73328751757958E-12	-2.56182380105049E-12	-2.78784415465702E-12
0.00999	-2.24617468653104E-12	-2.05132955411162E-12	-2.76368335823701E-12	-2.10120990801099E-12	-2.05678521781936E-12	-2.99983565872934E-12	-2.61871857971696E-12	-1.45900035155659E-12	-2.72393495122345E-12	-3.04192220733194E-12	-2.39113946505108E-12	-2.87825229609963E-12	-2.6592463672602E-12	-2.51194344715112E-12	-2.58754335852986E-12	-2.526751677215E-12
0.01039	-1.94767194366449E-12	-1.75438557230443E-12	-2.51817849138854E-12	-1.57278990888953E-12	-2.81434309266606E-12	-2.21499946534393E-12	-1.76529689971992E-12	-2.15654592561811E-12	-2.04041822669613E-12	-2.70289167692215E-12	-2.68418654420989E-12	-2.94917592430029E-12	-2.89539866775254E-12	-2.73016999546087E-12	-2.4184177835898E-12	-2.67873088050214E-12
0.01079	-2.48232698702337E-12	-1.68657946622247E-12	-3.20637149909392E-12	-2.19395619104263E-12	-1.75126805018572E-12	-3.29911778212557E-12	-2.82057813690348E-12	-1.51199822757468E-12	-2.40906521723367E-12	-2.3973745092885E-12	-2.27345300506976E-12	-2.85253273862026E-12	-2.23448397858587E-12	-2.53064857986339E-12	-2.90864813675706E-12	-3.08011185328614E-12
0.01119	-2.02950689928065E-12	-2.1043274301297E-12	-2.24773344759039E-12	-2.18850052733489E-12	-1.78400203243218E-12	-2.58442583641115E-12	-1.92584928883352E-12	-1.44653026308175E-12	-1.96325955425804E-12	-2.37711061551689E-12	-2.50726716397306E-12	-3.12063964082938E-12	-2.74419884499507E-12	-2.49635583655757E-12	-1.76685566077927E-12	-2.71692052645635E-12
0.01159	-2.89228114563382E-12	-2.31242203155364E-12	-2.5579268984021E-12	-1.85882256328124E-12	-2.28046742983686E-12	-2.8548708802093E-12	-2.30073132360847E-12	-2.04665327093356E-12	-2.95385220747836E-12	-2.37009619074979E-12	-2.53532486304145E-12	-2.70055353533312E-12	-3.13778601248229E-12	-2.25708601394653E-12	-2.94839654377062E-12	-2.97801300389837E-12
0.01199	-2.18538300521618E-12	-2.09497486377357E-12	-2.31553955367235E-12	-2.02716875769161E-12	-2.40127141193689E-12	-3.14246229566036E-12	-2.04119760722581E-12	-1.59305380266115E-12	-2.11367999648583E-12	-2.35139105803752E-12	-2.51038468609177E-12	-2.25630663341685E-12	-2.49947335867628E-12	-2.47920946490466E-12	-2.50103211973564E-12	-2.68652468579892E-12
0.01239	-2.52285477456661E-12	-2.39659512875883E-12	-2.34203849168139E-12	-2.1705747751523E-12	-2.16356035038521E-12	-3.29054459629911E-12	-2.67015769467569E-12	-2.23058707593748E-12	-2.73016999546087E-12	-2.89929557040092E-12	-2.35139105803752E-12	-2.89929557040092E-12	-2.84473893332349E-12	-2.21188194322522E-12	-3.06218610110356E-12	-3.03490778256484E-12
0.01279	-2.32723026161751E-12	-2.21032318216587E-12	-1.77075256342766E-12	-2.0450945098742E-12	-1.90324725347286E-12	-2.53922176568984E-12	-2.21110256269554E-12	-2.15810468667746E-12	-1.85180813851414E-12	-2.37788999604656E-12	-2.55714751787243E-12	-2.70990610168925E-12	-2.96242539330481E-12	-2.38412504028398E-12	-2.3069663678459E-12	-2.52051663297758E-12
0.01319	-2.73094937599055E-12	-2.07471097000195E-12	-2.37087557127946E-12	-1.93130495254126E-12	-2.53454548251178E-12	-2.69275973003634E-12	-2.43868167736142E-12	-2.39113946505108E-12	-2.13394389025745E-12	-2.12303256284197E-12	-2.12303256284197E-12	-2.86656158815446E-12	-2.50882592503241E-12	-2.63508557084019E-12	-2.46907751801885E-12	-3.05439229580678E-12
0.01359	-2.03262442139936E-12	-1.72165159005797E-12	-1.96637707637676E-12	-2.40750645617431E-12	-1.82920610315349E-12	-2.58286707535179E-12	-2.67561335838343E-12	-1.95390698790191E-12	-2.21110256269554E-12	-2.37165495180914E-12	-2.68262778315053E-12	-2.08328415582841E-12	-3.1549323841352E-12	-2.19707371316135E-12	-2.85565026073897E-12	-2.60079282753438E-12
0.01399	-2.36853742969043E-12	-2.2126613237549E-12	-2.58754335852986E-12	-2.44101981895045E-12	-2.23292521752652E-12	-2.84863583597188E-12	-2.18616238574586E-12	-2.07938725318002E-12	-2.72393495122345E-12	-2.51817849138854E-12	-2.77849158830088E-12	-2.42231468623819E-12	-2.60235158859373E-12	-2.19083866892392E-12	-2.20174999633941E-12	-2.80732866789896E-12
0.01439	-2.06769654523485E-12	-2.17369229727102E-12	-2.56650008422856E-12	-2.05522645676001E-12	-1.96871521796579E-12	-2.74419884499507E-12	-2.46595999590014E-12	-2.02560999663226E-12	-2.11991504072326E-12	-2.36775804916075E-12	-2.66937831414601E-12	-2.74030194234668E-12	-2.76991840247443E-12	-2.39425698716979E-12	-1.82686796156445E-12	-2.9211182252319E-12
0.01479	-2.17680981938973E-12	-2.32956840320655E-12	-2.46284247378143E-12	-2.34281787221107E-12	-2.58286707535179E-12	-2.2859230935446E-12	-1.84713185533607E-12	-2.13472327078713E-12	-2.45660742954401E-12	-2.03963884616646E-12	-2.28748185460395E-12	-2.64677627878536E-12	-2.88292857927769E-12	-2.43634353577239E-12	-2.52285477456661E-12	-2.91800070311319E-12
0.01519	-2.41452088094141E-12	-1.86038132434059E-12	-2.60936601336083E-12	-2.15498716455875E-12	-2.2126613237549E-12	-3.10505203023583E-12	-2.33034778373623E-12	-2.17992734150844E-12	-2.61326291600922E-12	-2.72081742910474E-12	-2.63352680978084E-12	-2.60936601336083E-12	-2.72861123440151E-12	-2.68574530526924E-12	-2.53532486304145E-12	-2.73094937599055E-12
0.01559	-1.77698760766508E-12	-2.04899141252259E-12	-2.5127228276808E-12	-2.48856203126079E-12	-1.83699990845026E-12	-2.18148610256779E-12	-2.28748185460395E-12	-2.09965114695164E-12	-1.95468636843159E-12	-2.42309406676787E-12	-2.90942751728673E-12	-2.62495362395438E-12	-2.61560105759825E-12	-2.55325061522404E-12	-2.42932911100529E-12	-2.87435539345124E-12
0.01599	-2.80421114578025E-12	-2.338141589033E-12	-2.16823663356327E-12	-2.22435203170006E-12	-2.32645088108784E-12	-3.16116742837262E-12	-2.31086327049428E-12	-2.36853742969043E-12	-2.46440123484079E-12	-2.40594769511496E-12	-2.73484627863894E-12	-2.26877672189169E-12	-2.67639273891311E-12	-2.33580344744397E-12	-2.77927096883056E-12	-3.19546017167844E-12
0.01639	-2.11290061595616E-12	-2.13004698760907E-12	-2.62885052660277E-12	-2.81200495107702E-12	-2.36074362439366E-12	-1.59695070530954E-12	-2.11757689913422E-12	-2.04665327093355E-12	-1.95702451002062E-12	-1.9788471648516E-12	-2.81434309266606E-12	-1.78010512978379E-12	-2.7013329158628E-12	-2.21032318216586E-12	-1.64137539550117E-12	-2.98190990654676E-12
0.01679	-2.70600919904086E-12	-2.93202955264739E-12	-2.66314326990859E-12	-1.99599353650451E-12	-2.01781619133548E-12	-3.18376946373327E-12	-1.84713185533607E-12	-1.8985709702948E-12	-2.89617804828221E-12	-2.48856203126079E-12	-2.37399309339818E-12	-2.70756796010022E-12	-2.66937831414601E-12	-2.22746955381877E-12	-3.08244999487518E-12	-3.20481273803457E-12
0.01719	-1.92429052777416E-12	-1.70528459893474E-12	-2.621056721306E-12	-2.64677627878536E-12	-1.71853406793926E-12	-2.23604273964523E-12	-2.3311271642659E-12	-2.36931681022011E-12	-2.13784079290584E-12	-2.01469866921677E-12	-3.25858999458233E-12	-2.67015769467569E-12	-2.88448734033705E-12	-2.38568380134334E-12	-1.85882256328124E-12	-3.01932017197128E-12
0.01759	-2.64443813719633E-12	-2.35528796068591E-12	-2.04977079305227E-12	-2.08484291688776E-12	-2.89228114563382E-12	-2.77225654406346E-12	-2.20019123528006E-12	-2.22824893434845E-12	-2.21811698746264E-12	-2.07471097000195E-12	-2.10120990801099E-12	-3.15882928678359E-12	-2.68418654420989E-12	-2.43790229683174E-12	-3.02165831356032E-12	-3.46434645441723E-12
0.01799	-2.02327185504322E-12	-2.09185734165486E-12	-2.3872425624027E-12	-2.78706477412734E-12	-1.92896681095223E-12	-2.51661973032919E-12	-2.1775891999194E-12	-1.93442247465997E-12	-1.98274406749999E-12	-2.26799734136201E-12	-2.78472663253831E-12	-2.3732137128685E-12	-2.69899477427376E-12	-2.52363415509629E-12	-2.08094601423937E-12	-2.6382030929589E-12
0.01839	-2.44569610212852E-12	-2.5127228276808E-12	-2.833827605908E-12	-1.92584928883352E-12	-2.65768760620085E-12	-2.34671477485946E-12	-1.98430282855934E-12	-2.39815388981818E-12	-2.0731522089426E-12	-2.36775804916075E-12	-2.37087557127946E-12	-2.81823999531445E-12	-2.53142796039306E-12	-2.33034778373623E-12	-3.21494468492038E-12	-3.07621495063775E-12
0.01879	-1.72632787323603E-12	-2.55169185416468E-12	-2.25630663341685E-12	-2.42387344729755E-12	-2.12926760707939E-12	-2.8790316766293E-12	-2.21811698746264E-12	-1.76373813866056E-12	-1.93598123571933E-12	-2.70600919904086E-12	-1.96170079319869E-12	-2.48154760649369E-12	-2.31631893420203E-12	-2.89461928722286E-12	-2.72159680963442E-12	-2.48700327020144E-12
0.01919	-2.44257858000981E-12	-1.78010512978379E-12	-2.62417424342471E-12	-2.08718105847679E-12	-2.44569610212852E-12	-2.55013309310533E-12	-1.84946999692511E-12	-2.12848822654971E-12	-2.41062397829303E-12	-2.04743265146323E-12	-2.11290061595616E-12	-2.76913902194475E-12	-2.72159680963441E-12	-2.60546911071244E-12	-2.4534899074253E-12	-2.50414964185435E-12
0.01959	-2.61482167706857E-12	-2.38490442081366E-12	-2.74108132287636E-12	-1.99209663385612E-12	-2.12848822654971E-12	-3.02477583567903E-12	-2.9873655702545E-12	-1.76139999707153E-12	-2.56650008422856E-12	-2.20954380163619E-12	-2.89851618987125E-12	-2.59845468594534E-12	-2.39737450928851E-12	-3.10193450811712E-12	-2.34125911115171E-12	-2.49479707549821E-12
0.01999	-2.16823663356327E-12	-2.13550265131681E-12	-2.62417424342471E-12	-2.19005928839425E-12	-2.12225318231229E-12	-2.56260318158017E-12	-1.77387008554637E-12	-2.07938725318002E-12	-1.94611318260514E-12	-2.58910211958921E-12	-2.37243433233882E-12	-2.48076822596402E-12	-2.91488318099448E-12	-3.0746561895784E-12	-2.49713521708725E-12	-2.93826459688481E-12
0.02039	-2.43088787206464E-12	-2.79018229624605E-12	-2.09965114695164E-12	-2.24539530600136E-12	-1.89545344817609E-12	-2.66002574778988E-12	-2.38412504028398E-12	-2.05055017358194E-12	-2.4184177835898E-12	-2.42621158888658E-12	-2.70522981851118E-12	-2.51895787191822E-12	-2.63430619031052E-12	-2.58052893376276E-12	-2.21889636799232E-12	-3.05595105686613E-12
0.02079	-1.43951583831465E-12	-1.96092141266901E-12	-2.29449627937105E-12	-2.37399309339817E-12	-2.00924300550903E-12	-2.16122220879617E-12	-1.93130495254126E-12	-1.93520185518965E-12	-2.27657052718847E-12	-2.71536176539699E-12	-2.57663203111437E-12	-3.140903534601E-12	-2.85097397756091E-12	-2.57273512846598E-12	-2.25708601394653E-12	-2.58208769482211E-12
0.02119	-2.61949796024664E-12	-2.2126613237549E-12	-2.59533716382663E-12	-2.13004698760907E-12	-2.48388574808273E-12	-2.59767530541567E-12	-2.45271052689562E-12	-2.08640167794712E-12	-2.7605658361183E-12	-2.63508557084019E-12	-2.30774574837557E-12	-2.42854973047561E-12	-2.53688362410081E-12	-2.37866937657624E-12	-2.04665327093355E-12	-3.28275079100234E-12
0.02159	-1.74425362541862E-12	-2.20174999633941E-12	-2.29605504043041E-12	-2.55013309310533E-12	-1.76529689971992E-12	-3.20403335750489E-12	-1.6959320325786E-12	-1.96403893478772E-12	-2.61949796024664E-12	-2.51661973032919E-12	-2.73094937599055E-12	-2.74186070340603E-12	-2.18927990786457E-12	-2.09653362483293E-12	-2.62495362395438E-12	-2.40828583670399E-12
0.02199	-2.10510681065938E-12	-2.68340716368021E-12	-2.39581574822915E-12	-2.15031088138068E-12	-3.35055689708429E-12	-2.73718442022797E-12	-2.76446273876669E-12	-1.98819973120773E-12	-2.57117636740663E-12	-2.6522319424931E-12	-2.37555185445753E-12	-2.55013309310533E-12	-3.17285813631778E-12	-2.81512247319574E-12	-2.45738681007369E-12	-2.63118866819181E-12
0.02239	-2.02638937716194E-12	-1.98274406749999E-12	-2.1916180494536E-12	-2.04899141252259E-12	-2.39113946505108E-12	-2.40750645617431E-12	-2.41607964200077E-12	-2.18070672203811E-12	-2.08016663370969E-12	-2.01547804974645E-12	-2.37788999604656E-12	-2.07938725318002E-12	-2.60157220806405E-12	-2.66158450884923E-12	-2.31865707579106E-12	-2.32878902267687E-12
0.02279	-2.16511911144456E-12	-2.28748185460395E-12	-2.5719557479363E-12	-2.13316450972778E-12	-2.94372026059255E-12	-2.89539866775254E-12	-1.95312760737223E-12	-1.87674831546382E-12	-2.45816619060336E-12	-2.58754335852986E-12	-2.40283017299625E-12	-2.64132061507762E-12	-3.03802530468355E-12	-2.0521089346413E-12	-2.73640503969829E-12	-2.7917410573054E-12
0.02319	-1.97728840379224E-12	-2.16901601409295E-12	-2.72315557069377E-12	-2.32333335896913E-12	-2.1916180494536E-12	-2.43478477471303E-12	-2.30540760678654E-12	-2.42231468623819E-12	-2.01158114709806E-12	-2.32956840320655E-12	-2.70756796010022E-12	-2.49090017284983E-12	-2.15031088138069E-12	-2.56727946475824E-12	-1.65384548397601E-12	-2.33580344744397E-12
0.02359	-2.07782849212066E-12	-1.83699990845026E-12	-2.75978645558862E-12	-2.15264902296972E-12	-2.87357601292156E-12	-2.88292857927769E-12	-1.73022477588442E-12	-2.526751677215E-12	-2.14329645661359E-12	-2.17135415568198E-12	-2.50181150026531E-12	-2.6000134470047E-12	-2.63508557084019E-12	-2.71458238486732E-12	-2.59767530541567E-12	-2.81901937584412E-12
0.02399	-2.07159344788324E-12	-2.42465282782722E-12	-2.70990610168925E-12	-2.10043052748131E-12	-2.38802194293237E-12	-2.64599689825568E-12	-2.72861123440151E-12	-2.51038468609177E-12	-2.58520521694082E-12	-2.64054123454794E-12	-2.98190990654676E-12	-2.26565919977298E-12	-2.87591415451059E-12	-2.7254937122828E-12	-2.08640167794712E-12	-1.96949459849547E-12
0.02439	-1.98118530644063E-12	-1.9507894657832E-12	-1.95546574896127E-12	-2.14797273979165E-12	-2.45738681007369E-12	-2.63274742925116E-12	-1.54395282929146E-12	-2.42231468623819E-12	-2.49479707549821E-12	-2.17680981938973E-12	-2.92267698629125E-12	-2.56338256210985E-12	-2.50181150026531E-12	-2.53532486304145E-12	-2.69587725215505E-12	-2.8618853049764E-12
0.02479	-1.91649672247738E-12	-2.4846651286124E-12	-2.87825229609963E-12	-2.19707371316134E-12	-2.3732137128685E-12	-3.08089123381582E-12	-2.87747291556995E-12	-2.10354804960003E-12	-1.86194008539995E-12	-2.29059937672266E-12	-2.3802281376356E-12	-2.55714751787243E-12	-2.52363415509629E-12	-3.10193450811712E-12	-2.09263672218454E-12	-2.69509787162537E-12
0.02519	-2.38880132346205E-12	-1.98430282855934E-12	-2.41374150041174E-12	-2.38802194293237E-12	-2.21733760693296E-12	-2.47375380119692E-12	-1.74815052806701E-12	-2.621056721306E-12	-2.27033548295105E-12	-1.66709495298053E-12	-2.67561335838343E-12	-2.58208769482211E-12	-2.54623619045694E-12	-2.76913902194475E-12	-2.69821539374408E-12	-2.74030194234668E-12
0.02559	-2.49323831443886E-12	-2.40984459776335E-12	-2.33346530585494E-12	-2.08562229741744E-12	-2.16589849197424E-12	-2.78005034936024E-12	-2.63664433189955E-12	-2.17291291674134E-12	-2.4464754826582E-12	-2.39581574822915E-12	-2.6000134470047E-12	-2.60157220806405E-12	-2.82213689796283E-12	-2.48622388967176E-12	-2.65457008408214E-12	-2.87747291556995E-12
0.02599	-1.52368893551984E-12	-1.83076486421284E-12	-2.84941521650155E-12	-2.47453318172659E-12	-2.01391928868709E-12	-2.36853742969043E-12	-2.29683442096009E-12	-2.03730070457742E-12	-1.60006822742825E-12	-2.07471097000195E-12	-2.58910211958921E-12	-2.41919716411948E-12	-2.67171645573504E-12	-2.2648798192433E-12	-1.5985094663689E-12	-2.24773344759039E-12
0.02639	-2.58676397800018E-12	-2.84473893332349E-12	-2.70834734062989E-12	-1.82219167838639E-12	-2.05756459834904E-12	-2.73796380075765E-12	-2.1986324742207E-12	-2.21811698746264E-12	-2.89461928722286E-12	-2.53922176568984E-12	-2.23136645646716E-12	-2.49479707549821E-12	-3.24611990610749E-12	-2.57741141164405E-12	-3.29911778212557E-12	-2.95385220747836E-12
0.02679	-2.29449627937105E-12	-2.15109026191036E-12	-1.90246787294319E-12	-2.61638043812793E-12	-1.75048866965604E-12	-2.57585265058469E-12	-2.21733760693296E-12	-2.20097061580973E-12	-1.92039362512577E-12	-2.32645088108784E-12	-2.61871857971696E-12	-2.13706141237616E-12	-2.02638937716194E-12	-2.44179919948013E-12	-2.20486751845812E-12	-2.64287937613697E-12
0.02719	-2.07237282841292E-12	-2.21110256269554E-12	-2.83226884484864E-12	-2.05288831517098E-12	-2.54857433204597E-12	-2.7745946856525E-12	-2.26176229712459E-12	-2.55948565946146E-12	-2.33346530585494E-12	-2.03652132404775E-12	-2.06457902311614E-12	-2.9943799950216E-12	-2.76290397770733E-12	-2.06146150099743E-12	-3.19857769379715E-12	-3.24300238398877E-12
0.02759	-2.17213353621166E-12	-2.60235158859373E-12	-2.125370704431E-12	-2.61092477442019E-12	-2.48310636755305E-12	-2.57663203111437E-12	-2.34125911115171E-12	-1.58292185577534E-12	-2.21032318216587E-12	-2.48622388967176E-12	-2.99749751714031E-12	-2.32567150055816E-12	-3.1479179593681E-12	-2.19005928839425E-12	-2.76524211929636E-12	-2.50648778344338E-12
0.02799	-2.51506096926983E-12	-2.432446633124E-12	-2.56572070369888E-12	-2.19317681051296E-12	-2.47609194278595E-12	-2.9943799950216E-12	-2.18304486362715E-12	-2.14875212032133E-12	-2.52363415509629E-12	-2.6382030929589E-12	-2.36697866863108E-12	-2.58832273905953E-12	-3.21026840174231E-12	-2.23214583699684E-12	-2.88838424298544E-12	-3.00996760561515E-12
0.02839	-2.3732137128685E-12	-2.14485521767294E-12	-2.56572070369888E-12	-2.35139105803752E-12	-1.81985353679735E-12	-3.00295318084805E-12	-2.35840548280462E-12	-1.99053787279676E-12	-2.09653362483293E-12	-2.16044282826649E-12	-2.75121326976217E-12	-2.5859845974705E-12	-2.84629769438284E-12	-2.85019459703123E-12	-2.49012079232015E-12	-2.70367105745183E-12
0.02879	-2.01859557186516E-12	-2.66781955308666E-12	-2.36775804916075E-12	-2.05132955411162E-12	-2.24227778388265E-12	-2.69587725215505E-12	-1.95001008525352E-12	-2.46440123484079E-12	-2.44024043842078E-12	-2.39269822611044E-12	-2.40672707564464E-12	-2.5789701727034E-12	-2.62183610183567E-12	-3.06218610110356E-12	-2.49713521708725E-12	-2.71614114592667E-12
0.02919	-1.94845132419417E-12	-2.13472327078713E-12	-2.96242539330481E-12	-2.28046742983686E-12	-2.30462822625686E-12	-2.88370795980737E-12	-2.30618698731622E-12	-1.85570504116253E-12	-2.33892096956268E-12	-1.98118530644063E-12	-2.58208769482211E-12	-2.4254322083569E-12	-2.77537406618217E-12	-2.97801300389837E-12	-2.24305716441233E-12	-2.52908981880403E-12
0.02959	-2.08328415582841E-12	-2.3311271642659E-12	-1.90324725347286E-12	-1.89389468711673E-12	-2.10198928854067E-12	-3.10739017182486E-12	-2.54623619045694E-12	-2.62339486289503E-12	-2.17135415568198E-12	-2.42465282782722E-12	-2.32878902267687E-12	-3.11674273818099E-12	-3.3224991980159E-12	-2.28124681036653E-12	-2.3802281376356E-12	-3.01074698614483E-12
0.02999	-2.4846651286124E-12	-2.11290061595616E-12	-3.00762946402612E-12	-2.27734990771814E-12	-3.02087893303064E-12	-2.71302362380796E-12	-2.243836544942E-12	-1.91026167823996E-12	-2.76524211929636E-12	-2.72159680963442E-12	-2.83694512802671E-12	-1.92351114724448E-12	-3.26872194146814E-12	-2.91800070311319E-12	-2.71925866804538E-12	-2.87747291556995E-12
0.03039	-1.89233592605738E-12	-2.3241127394988E-12	-2.07626973106131E-12	-2.12459132390132E-12	-2.18772114680521E-12	-2.32255397843945E-12	-2.34437663327042E-12	-2.22746955381877E-12	-1.86505760751866E-12	-2.19395619104263E-12	-2.77537406618217E-12	-2.52831043827435E-12	-2.45271052689562E-12	-2.21733760693296E-12	-2.41607964200077E-12	-2.74965450870281E-12
0.03079	-2.87591415451059E-12	-1.91493796141803E-12	-3.07933247275646E-12	-2.20252937686909E-12	-2.85175335809059E-12	-3.0956994638797E-12	-2.83538636696735E-12	-2.42387344729755E-12	-2.7465369865841E-12	-2.1183562796639E-12	-2.7325081370499E-12	-2.20330875739877E-12	-2.80343176525057E-12	-2.60313096912341E-12	-2.97879238442805E-12	-3.27183946358685E-12
0.03119	-2.17447167780069E-12	-2.03184504086968E-12	-2.48076822596402E-12	-1.9297461914819E-12	-2.08951920006583E-12	-2.71769990698603E-12	-1.7972515014367E-12	-1.85726380222188E-12	-2.56104442052082E-12	-1.7832226519025E-12	-1.93130495254126E-12	-2.35996424386398E-12	-2.7254937122828E-12	-2.40283017299625E-12	-2.34281787221107E-12	-2.70834734062989E-12
0.03159	-2.5789701727034E-12	-2.14485521767294E-12	-2.7605658361183E-12	-1.95624512949095E-12	-2.66704017255698E-12	-2.80499052630993E-12	-2.00222858074193E-12	-2.49090017284983E-12	-2.54000114621952E-12	-2.35061167750785E-12	-3.04659849051E-12	-3.06140672057388E-12	-2.63040928766213E-12	-2.57351450899566E-12	-3.16350556996165E-12	-2.48856203126079E-12
0.03199	-1.78088451031347E-12	-1.95234822684256E-12	-2.1846036246865E-12	-2.26565919977298E-12	-1.63124344861536E-12	-2.61715981865761E-12	-2.46595999590014E-12	-2.36541990757172E-12	-2.06146150099743E-12	-2.31553955367235E-12	-2.62339486289503E-12	-2.20019123528006E-12	-2.75744831399959E-12	-2.69353911056602E-12	-2.29683442096009E-12	-2.72783185387184E-12
0.03239	-2.34125911115171E-12	-2.78784415465702E-12	-2.74809574764346E-12	-1.95390698790191E-12	-2.11523875754519E-12	-2.69042158844731E-12	-2.24461592547168E-12	-2.62651238501374E-12	-2.25007158917943E-12	-2.22591079275942E-12	-2.71146486274861E-12	-3.26404565829007E-12	-2.94605840218158E-12	-2.4114033588227E-12	-3.29600026000686E-12	-3.13544787089326E-12
0.03279	-2.14875212032133E-12	-1.83544114739091E-12	-2.70055353533312E-12	-2.12069442125293E-12	-2.31865707579106E-12	-2.54233928780855E-12	-2.33502406691429E-12	-2.02560999663226E-12	-2.56650008422856E-12	-2.31164265102396E-12	-2.76290397770733E-12	-3.03490778256484E-12	-2.4184177835898E-12	-2.56260318158017E-12	-2.72237619016409E-12	-2.42231468623819E-12
0.03319	-2.73640503969829E-12	-2.32723026161752E-12	-2.25396849182781E-12	-1.64994858132762E-12	-2.43400539418336E-12	-2.63976185401826E-12	-1.64293415656052E-12	-2.28981999619299E-12	-2.18148610256779E-12	-2.54389804886791E-12	-2.20252937686909E-12	-2.74575760605442E-12	-2.2859230935446E-12	-2.53844238516016E-12	-3.37705583509333E-12	-2.75511017241055E-12
