-33,-33,-33,-33,-33,-33
-49.104950248420181,-33.00780931549243,-17.012078118290368,2.7911371331986685,-11.859690336505018,-27.638184153394281
-62.032023724777147,-30.687283571725374,-6.4016395173579763,24.987710730372171,2.5689630438769648,-23.265181489122689
-74.544920306659876,-32.850047288909181,3.0801544698287935,36.795839642308763,12.069450742442104,-18.878438101571799
-84.204396913834998,-32.772241738922688,7.6319152638531786,43.134071913802273,17.053748865741312,-15.693434671898526
-90.671534728367945,-31.630424917120902,10.019833222250336,46.4892471373132,14.972841048468068,-16.201879721781758
-96.594894232425617,-32.618603164337792,11.783130228621848,48.268479048082668,21.286180397140662,-11.658696283536214
-100.30321571987716,-32.542633420112523,12.646685078504099,49.208709236835226,22.090959144547011,-10.544631212083081
-102.62787587720042,-30.684128114431967,12.749995239498594,48.393603505509446,22.120545129904144,-9.7372736760599885
-104.82310074164543,-32.392108349385531,13.430242894713603,49.96817114517814,22.751897246251477,-9.3581425606364945
-106.15480860250102,-32.317458542857764,13.601978126067065,50.106257417197597,22.871758764424531,-9.0686511217008761
-106.47058448563395,-34.389228574425935,12.709728768192271,51.406662004294596,22.450854465821166,-6.3960851573765201
-107.76045004553225,-32.169187935603915,13.778736811080799,50.215914306648912,22.961141619686153,-8.7835943840666886
-108.22603952854172,-32.095502083904101,13.828549119838504,50.234836264250269,22.972560511062703,-8.7221172778187164
-107.79918161194568,-30.395025218698457,13.579094530774281,51.709863461274708,20.330454387640803,-10.19492312354431
-108.77411912930425,-31.948895463252754,13.899083535741584,50.247916239452621,22.971666793195414,-8.6751750536212615
-108.92617829044558,-31.87593047978951,13.927626744568343,50.249105587147724,22.965964919120424,-8.6724631807879113
-110.28390817085007,-29.841479531354313,15.045200644706714,49.857128430132775,22.651453964260444,-10.900978890288661
-109.09184774585604,-31.730586457530659,13.979632989558864,50.247775111642895,22.950797386783474,-8.6864244787561162
-109.13061788658175,-31.658177478066644,14.004456725705696,50.246298822796099,22.942372852788491,-8.6987024767203884
-111.92824558386167,-30.654319657559331,15.090320532883755,45.921098432554388,19.641752402391461,-9.2811409276416459
-109.15815879790914,-31.513825148026665,14.053199813011553,50.242765251739705,22.924905879416347,-8.7282296358469935
-109.15601732297102,-31.44186229138456,14.077356018017239,50.24086160459359,22.916027584809623,-8.7443632624734811
-106.49095783770365,-31.993305911876046,14.035591125655596,46.046945141174618,19.924950023477699,-6.4909748490036812
-109.13368300630901,-31.298323785347044,14.125489467536019,50.236938640709965,22.898146741399451,-8.777942489019285
-109.11676814791439,-31.226735806128179,14.14950788156202,50.234942040513793,22.88917200596147,-8.7951045708823727
-108.9317302741016,-30.434657500142901,13.811101731840267,49.796718720230658,23.129874754428407,-9.8470725200065878
-109.07641768844367,-31.083897719852718,14.197491864692045,50.230899769613565,22.871180005707874,-8.829810636238296
-109.05416572745926,-31.012640149071675,14.221464585801524,50.22885811659625,22.862165619588872,-8.8472824638046283
-106.99655797664566,-32.028357721693084,15.689570481723754,50.428748627713077,21.884584045408861,-6.0902658392870945
